,attn_to_target,crit,distractor,entropy,grammaticality,id,interference,sentence,subject,surprisal,verb
20,,herself,pl,2.7602932654845334,gram,3.0,unint,The nice beautician who advised the beauty queens probably dabbed herself with imported French perfume.,sing,7.160011291503906,sing
21,,themselves,pl,2.796469854911031,ungram,3.0,int,The nice beautician who advised the beauty queens probably dabbed themselves with imported French perfume.,sing,8.714040756225586,sing
22,,herself,sing,2.853334322912331,gram,3.0,int,The nice beautician who advised the beauty queen probably dabbed herself with imported French perfume.,sing,6.661036491394043,sing
23,,themselves,sing,2.773830769794785,ungram,3.0,unint,The nice beautician who advised the beauty queen probably dabbed themselves with imported French perfume.,sing,11.32318115234375,sing
24,,themselves,pl,2.208721928086997,gram,4.0,int,The talented hairdressers who worked with the friendly manicurists obviously cut themselves with some rusty scissors.,pl,6.3455915451049805,sing
25,,herself,pl,1.8794347738801114,ungram,4.0,unint,The talented hairdressers who worked with the friendly manicurists obviously cut herself with some rusty scissors.,pl,12.947436332702637,sing
26,,themselves,sing,2.1764004158388066,gram,4.0,unint,The talented hairdressers who worked with the friendly manicurist obviously cut themselves with some rusty scissors.,pl,6.083571434020996,sing
27,,herself,sing,2.2352961502834567,ungram,4.0,int,The talented hairdressers who worked with the friendly manicurist obviously cut herself with some rusty scissors.,pl,11.226045608520508,sing
28,,herself,pl,2.0939447790545813,gram,4.0,unint,The talented hairdresser who worked with the friendly manicurists obviously cut herself with some rusty scissors.,sing,7.810938835144043,sing
29,,themselves,pl,1.7766266352292868,ungram,4.0,int,The talented hairdresser who worked with the friendly manicurists obviously cut themselves with some rusty scissors.,sing,8.614859580993652,sing
30,,herself,sing,2.3217492298773093,gram,4.0,int,The talented hairdresser who worked with the friendly manicurist obviously cut herself with some rusty scissors.,sing,7.213036060333252,sing
31,,themselves,sing,1.6853325908651395,ungram,4.0,unint,The talented hairdresser who worked with the friendly manicurist obviously cut themselves with some rusty scissors.,sing,10.278685569763184,sing
32,,themselves,pl,2.908400051175788,gram,5.0,int,The artsy florists who helped the elegant designers unfortunately nicked themselves on a rose thorn.,pl,7.721071243286133,sing
33,,herself,pl,2.8902579687536836,ungram,5.0,unint,The artsy florists who helped the elegant designers unfortunately nicked herself on a rose thorn.,pl,12.80876350402832,sing
34,,themselves,sing,2.6380352788011407,gram,5.0,unint,The artsy florists who helped the elegant designer unfortunately nicked themselves on a rose thorn.,pl,8.296566009521484,sing
35,,herself,sing,3.1052894054890503,ungram,5.0,int,The artsy florists who helped the elegant designer unfortunately nicked herself on a rose thorn.,pl,10.700822830200195,sing
36,,herself,pl,2.79856332247414,gram,5.0,unint,The artsy florist who helped the elegant designers unfortunately nicked herself on a rose thorn.,sing,8.033246994018555,sing
37,,themselves,pl,2.8452418778549364,ungram,5.0,int,The artsy florist who helped the elegant designers unfortunately nicked themselves on a rose thorn.,sing,10.704872131347656,sing
38,,herself,sing,3.005343525598451,gram,5.0,int,The artsy florist who helped the elegant designer unfortunately nicked herself on a rose thorn.,sing,8.165915489196777,sing
39,,themselves,sing,2.5073689121516303,ungram,5.0,unint,The artsy florist who helped the elegant designer unfortunately nicked themselves on a rose thorn.,sing,13.928495407104492,sing
40,,themselves,pl,2.287134421404926,gram,6.0,int,The nimble gymnasts who studied with the female coaches certainly bruised themselves on the uneven bars.,pl,4.039045810699463,sing
41,,herself,pl,2.505518397529744,ungram,6.0,unint,The nimble gymnasts who studied with the female coaches certainly bruised herself on the uneven bars.,pl,10.8798828125,sing
42,,themselves,sing,2.142493396978653,gram,6.0,unint,The nimble gymnasts who studied with the female coach certainly bruised themselves on the uneven bars.,pl,4.199215412139893,sing
43,,herself,sing,2.5785285463584118,ungram,6.0,int,The nimble gymnasts who studied with the female coach certainly bruised herself on the uneven bars.,pl,9.440641403198242,sing
44,,herself,pl,2.2925209566815146,gram,6.0,unint,The nimble gymnast who studied with the female coaches certainly bruised herself on the uneven bars.,sing,5.639001369476318,sing
45,,themselves,pl,2.7488602581813413,ungram,6.0,int,The nimble gymnast who studied with the female coaches certainly bruised themselves on the uneven bars.,sing,8.94221305847168,sing
46,,herself,sing,2.365196802086102,gram,6.0,int,The nimble gymnast who studied with the female coach certainly bruised herself on the uneven bars.,sing,5.534612655639648,sing
47,,themselves,sing,2.678102723741685,ungram,6.0,unint,The nimble gymnast who studied with the female coach certainly bruised themselves on the uneven bars.,sing,10.932677268981934,sing
48,,themselves,pl,2.3209339583385282,gram,7.0,int,The midwives who attended to the expectant mothers probably supported themselves with private childbirth consultations.,pl,7.938394069671631,sing
49,,herself,pl,2.269698979317212,ungram,7.0,unint,The midwives who attended to the expectant mothers probably supported herself with private childbirth consultations.,pl,11.60964298248291,sing
50,,themselves,sing,1.9095917318513695,gram,7.0,unint,The midwives who attended to the expectant mother probably supported themselves with private childbirth consultations.,pl,8.73304271697998,sing
51,,herself,sing,2.4710564996923314,ungram,7.0,int,The midwives who attended to the expectant mother probably supported herself with private childbirth consultations.,pl,8.405356407165527,sing
52,,herself,pl,2.3702968509100346,gram,7.0,unint,The midwife who attended to the expectant mothers probably supported herself with private childbirth consultations.,sing,9.324317932128906,sing
53,,themselves,pl,2.5536251063358892,ungram,7.0,int,The midwife who attended to the expectant mothers probably supported themselves with private childbirth consultations.,sing,8.670475959777832,sing
54,,herself,sing,2.4105883060326923,gram,7.0,int,The midwife who attended to the expectant mother probably supported herself with private childbirth consultations.,sing,7.1271538734436035,sing
55,,themselves,sing,2.420141248036509,ungram,7.0,unint,The midwife who attended to the expectant mother probably supported themselves with private childbirth consultations.,sing,10.721123695373535,sing
56,0.204415962100029,themselves,pl,2.563568746688085,gram,8.0,int,The new mothers who interviewed the teenage babysitters definitely stressed themselves out in the process.,pl,9.965353965759277,sing
57,0.01677323319017887,herself,pl,2.3064194730170433,ungram,8.0,unint,The new mothers who interviewed the teenage babysitters definitely stressed herself out in the process.,pl,14.657646179199219,sing
58,0.22011800110340118,themselves,sing,2.446669503697081,gram,8.0,unint,The new mothers who interviewed the teenage babysitter definitely stressed themselves out in the process.,pl,10.197200775146484,sing
59,0.0177689790725708,herself,sing,2.4540298152865505,ungram,8.0,int,The new mothers who interviewed the teenage babysitter definitely stressed herself out in the process.,pl,12.390180587768555,sing
60,0.10147290676832199,herself,pl,2.537379467209576,gram,8.0,unint,The new mother who interviewed the teenage babysitters definitely stressed herself out in the process.,sing,9.22761058807373,sing
61,0.051396481692790985,themselves,pl,2.9213857776990086,ungram,8.0,int,The new mother who interviewed the teenage babysitters definitely stressed themselves out in the process.,sing,12.639812469482422,sing
62,0.09075251966714859,herself,sing,2.602903346907589,gram,8.0,int,The new mother who interviewed the teenage babysitter definitely stressed herself out in the process.,sing,9.18995475769043,sing
63,0.055526018142700195,themselves,sing,2.7617693758256725,ungram,8.0,unint,The new mother who interviewed the teenage babysitter definitely stressed themselves out in the process.,sing,14.257978439331055,sing
64,,themselves,pl,3.035342501344113,gram,9.0,int,The quick typists who assisted the female lawyers clearly trusted themselves to organize the office.,pl,7.370174884796143,sing
65,,herself,pl,2.07295968239467,ungram,9.0,unint,The quick typists who assisted the female lawyers clearly trusted herself to organize the office.,pl,10.36783504486084,sing
66,,themselves,sing,2.8395720718389827,gram,9.0,unint,The quick typists who assisted the female lawyer clearly trusted themselves to organize the office.,pl,7.9677839279174805,sing
67,,herself,sing,2.3890588930909797,ungram,9.0,int,The quick typists who assisted the female lawyer clearly trusted herself to organize the office.,pl,8.857019424438477,sing
68,,herself,pl,2.3973683455274766,gram,9.0,unint,The quick typist who assisted the female lawyers clearly trusted herself to organize the office.,sing,7.834757328033447,sing
69,,themselves,pl,2.9864406700446997,ungram,9.0,int,The quick typist who assisted the female lawyers clearly trusted themselves to organize the office.,sing,9.216254234313965,sing
70,,herself,sing,2.5923186065449784,gram,9.0,int,The quick typist who assisted the female lawyer clearly trusted herself to organize the office.,sing,7.3698506355285645,sing
71,,themselves,sing,2.9084268749395172,ungram,9.0,unint,The quick typist who assisted the female lawyer clearly trusted themselves to organize the office.,sing,11.557939529418945,sing
72,,themselves,pl,2.7426897204465526,gram,10.0,int,The stern librarians who glared at the loud children probably amused themselves by reorganizing the books.,pl,0.2349647581577301,sing
73,,herself,pl,2.1304279661024403,ungram,10.0,unint,The stern librarians who glared at the loud children probably amused herself by reorganizing the books.,pl,5.749141216278076,sing
74,,themselves,sing,2.517278069304422,gram,10.0,unint,The stern librarians who glared at the loud child probably amused themselves by reorganizing the books.,pl,0.32827332615852356,sing
75,,herself,sing,2.4154405467117144,ungram,10.0,int,The stern librarians who glared at the loud child probably amused herself by reorganizing the books.,pl,4.341660499572754,sing
76,,herself,pl,2.4504564363518306,gram,10.0,unint,The stern librarian who glared at the loud children probably amused herself by reorganizing the books.,sing,1.4440022706985474,sing
77,,themselves,pl,2.8054532031611155,ungram,10.0,int,The stern librarian who glared at the loud children probably amused themselves by reorganizing the books.,sing,3.5017073154449463,sing
78,,herself,sing,2.605725056284171,gram,10.0,int,The stern librarian who glared at the loud child probably amused herself by reorganizing the books.,sing,1.2498064041137695,sing
79,,themselves,sing,2.760656254685335,ungram,10.0,unint,The stern librarian who glared at the loud child probably amused themselves by reorganizing the books.,sing,5.0766706466674805,sing
80,0.23794065415859222,themselves,pl,2.571905973427123,gram,11.0,int,The aging nuns who taught the young choirgirls definitely exhausted themselves by teaching too much.,pl,1.60848867893219,sing
81,0.020824501290917397,herself,pl,2.198875420917939,ungram,11.0,unint,The aging nuns who taught the young choirgirls definitely exhausted herself by teaching too much.,pl,8.243793487548828,sing
82,0.27277737855911255,themselves,sing,2.3835175525083847,gram,11.0,unint,The aging nuns who taught the young choirgirl definitely exhausted themselves by teaching too much.,pl,1.8448821306228638,sing
83,0.024947889149188995,herself,sing,2.4150785129760766,ungram,11.0,int,The aging nuns who taught the young choirgirl definitely exhausted herself by teaching too much.,pl,4.268896579742432,sing
84,0.10351932048797607,herself,pl,2.3997035115580863,gram,11.0,unint,The aging nun who taught the young choirgirls definitely exhausted herself by teaching too much.,sing,2.30139422416687,sing
85,0.08444011211395264,themselves,pl,2.9157161520059347,ungram,11.0,int,The aging nun who taught the young choirgirls definitely exhausted themselves by teaching too much.,sing,5.566808223724365,sing
86,0.09510492533445358,herself,sing,2.5204870516632907,gram,11.0,int,The aging nun who taught the young choirgirl definitely exhausted herself by teaching too much.,sing,1.7944673299789429,sing
87,0.10059359669685364,themselves,sing,2.77678921036002,ungram,11.0,unint,The aging nun who taught the young choirgirl definitely exhausted themselves by teaching too much.,sing,8.153873443603516,sing
88,,themselves,pl,2.0322419585703604,gram,12.0,int,The strict nannies who babysat the well-behaved schoolgirls evidently burned themselves preparing a hot soup.,pl,5.460273742675781,sing
89,,herself,pl,1.7388423375436022,ungram,12.0,unint,The strict nannies who babysat the well-behaved schoolgirls evidently burned herself preparing a hot soup.,pl,10.543684959411621,sing
90,,themselves,sing,1.9542657710086608,gram,12.0,unint,The strict nannies who babysat the well-behaved schoolgirl evidently burned themselves preparing a hot soup.,pl,6.053581237792969,sing
91,,herself,sing,1.876700067255891,ungram,12.0,int,The strict nannies who babysat the well-behaved schoolgirl evidently burned herself preparing a hot soup.,pl,7.728554725646973,sing
92,,herself,pl,1.9568315507338447,gram,12.0,unint,The strict nanny who babysat the well-behaved schoolgirls evidently burned herself preparing a hot soup.,sing,7.23012638092041,sing
93,,themselves,pl,2.0261378784381523,ungram,12.0,int,The strict nanny who babysat the well-behaved schoolgirls evidently burned themselves preparing a hot soup.,sing,7.3296284675598145,sing
94,,herself,sing,2.042108402573452,gram,12.0,int,The strict nanny who babysat the well-behaved schoolgirl evidently burned herself preparing a hot soup.,sing,6.103024005889893,sing
95,,themselves,sing,1.9645088429258046,ungram,12.0,unint,The strict nanny who babysat the well-behaved schoolgirl evidently burned themselves preparing a hot soup.,sing,10.169838905334473,sing
96,0.278786838054657,themselves,pl,2.4206154377195714,gram,13.0,int,The dramatic actresses who promoted the opera singers apparently volunteered themselves for a television commerical.,pl,7.246601581573486,sing
97,0.023753689602017403,herself,pl,2.087750513256871,ungram,13.0,unint,The dramatic actresses who promoted the opera singers apparently volunteered herself for a television commerical.,pl,13.435126304626465,sing
98,0.33086368441581726,themselves,sing,2.259279016103166,gram,13.0,unint,The dramatic actresses who promoted the opera singer apparently volunteered themselves for a television commerical.,pl,7.628634452819824,sing
99,0.02817482315003872,herself,sing,2.1580733342209446,ungram,13.0,int,The dramatic actresses who promoted the opera singer apparently volunteered herself for a television commerical.,pl,11.579524040222168,sing
100,0.09972485899925232,herself,pl,2.3465972394334136,gram,13.0,unint,The dramatic actress who promoted the opera singers apparently volunteered herself for a television commerical.,sing,7.750099182128906,sing
101,0.07522982358932495,themselves,pl,2.5905173314080554,ungram,13.0,int,The dramatic actress who promoted the opera singers apparently volunteered themselves for a television commerical.,sing,15.18411922454834,sing
102,0.08981151878833771,herself,sing,2.365122475833467,gram,13.0,int,The dramatic actress who promoted the opera singer apparently volunteered herself for a television commerical.,sing,8.124744415283203,sing
103,0.08661402016878128,themselves,sing,2.4293486025699687,ungram,13.0,unint,The dramatic actress who promoted the opera singer apparently volunteered themselves for a television commerical.,sing,17.048051834106445,sing
104,,themselves,pl,2.780881139448214,gram,14.0,int,The nimble ballerinas who danced with the jazz dancers clearly disoriented themselves with the complicated dance.,pl,3.9349493980407715,sing
105,,herself,pl,2.542141931489817,ungram,14.0,unint,The nimble ballerinas who danced with the jazz dancers clearly disoriented herself with the complicated dance.,pl,9.347081184387207,sing
106,,themselves,sing,2.407713054414099,gram,14.0,unint,The nimble ballerinas who danced with the jazz dancer clearly disoriented themselves with the complicated dance.,pl,4.191572189331055,sing
107,,herself,sing,2.703060581184215,ungram,14.0,int,The nimble ballerinas who danced with the jazz dancer clearly disoriented herself with the complicated dance.,pl,8.59694766998291,sing
108,,herself,pl,2.327962920672805,gram,14.0,unint,The nimble ballerina who danced with the jazz dancers clearly disoriented herself with the complicated dance.,sing,7.279035568237305,sing
109,,themselves,pl,3.033859941745569,ungram,14.0,int,The nimble ballerina who danced with the jazz dancers clearly disoriented themselves with the complicated dance.,sing,8.476408958435059,sing
110,,herself,sing,2.529377816329907,gram,14.0,int,The nimble ballerina who danced with the jazz dancer clearly disoriented herself with the complicated dance.,sing,6.86292028427124,sing
111,,themselves,sing,2.964271136754079,ungram,14.0,unint,The nimble ballerina who danced with the jazz dancer clearly disoriented themselves with the complicated dance.,sing,11.063380241394043,sing
112,0.2613646984100342,themselves,pl,2.4066856530185117,gram,15.0,int,The evil witches who stalked the royal princesses supposedly poisoned themselves with a cursed apple.,pl,8.251357078552246,sing
113,0.04396987333893776,herself,pl,2.0754354750142734,ungram,15.0,unint,The evil witches who stalked the royal princesses supposedly poisoned herself with a cursed apple.,pl,8.106935501098633,sing
114,0.2839980125427246,themselves,sing,2.253487110649319,gram,15.0,unint,The evil witches who stalked the royal princess supposedly poisoned themselves with a cursed apple.,pl,9.350822448730469,sing
115,0.049356382340192795,herself,sing,2.1246768248360604,ungram,15.0,int,The evil witches who stalked the royal princess supposedly poisoned herself with a cursed apple.,pl,7.443130016326904,sing
116,0.19277019798755646,herself,pl,2.236633233267563,gram,15.0,unint,The evil witch who stalked the royal princesses supposedly poisoned herself with a cursed apple.,sing,6.820309162139893,sing
117,0.0631597638130188,themselves,pl,2.5170832670103147,ungram,15.0,int,The evil witch who stalked the royal princesses supposedly poisoned themselves with a cursed apple.,sing,9.770573616027832,sing
118,0.18397220969200134,herself,sing,2.2638426560420117,gram,15.0,int,The evil witch who stalked the royal princess supposedly poisoned herself with a cursed apple.,sing,6.3359293937683105,sing
119,0.07059518247842789,themselves,sing,2.305997594679945,ungram,15.0,unint,The evil witch who stalked the royal princess supposedly poisoned themselves with a cursed apple.,sing,12.171518325805664,sing
120,,themselves,pl,2.8508991198044127,gram,16.0,int,The hard-working maids who chastised the lazy housekeepers probably upset themselves from doing other people's work.,pl,6.987526893615723,sing
121,,herself,pl,2.5756577396422435,ungram,16.0,unint,The hard-working maids who chastised the lazy housekeepers probably upset herself from doing other people's work.,pl,10.159866333007812,sing
122,,themselves,sing,2.648133041149669,gram,16.0,unint,The hard-working maids who chastised the lazy housekeeper probably upset themselves from doing other people's work.,pl,8.392273902893066,sing
123,,herself,sing,2.7875572375087696,ungram,16.0,int,The hard-working maids who chastised the lazy housekeeper probably upset herself from doing other people's work.,pl,8.953592300415039,sing
124,0.06444776058197021,herself,pl,2.5896588496104864,gram,16.0,unint,The hard-working maid who chastised the lazy housekeepers probably upset herself from doing other people's work.,sing,8.568039894104004,sing
125,0.05447481945157051,themselves,pl,3.058942186573113,ungram,16.0,int,The hard-working maid who chastised the lazy housekeepers probably upset themselves from doing other people's work.,sing,9.245623588562012,sing
126,0.06051706150174141,herself,sing,2.75792987494786,gram,16.0,int,The hard-working maid who chastised the lazy housekeeper probably upset herself from doing other people's work.,sing,8.287257194519043,sing
127,0.062362782657146454,themselves,sing,2.925381471217139,ungram,16.0,unint,The hard-working maid who chastised the lazy housekeeper probably upset themselves from doing other people's work.,sing,11.254439353942871,sing
128,0.24924422800540924,themselves,pl,2.7730208140741923,gram,17.0,int,The kindergarten teachers who lectured the young girls clearly prepared themselves thoroughly for each lesson.,pl,6.336299896240234,sing
129,0.026536500081419945,herself,pl,2.287358188119247,ungram,17.0,unint,The kindergarten teachers who lectured the young girls clearly prepared herself thoroughly for each lesson.,pl,9.692190170288086,sing
130,0.2988393008708954,themselves,sing,2.4680948269306735,gram,17.0,unint,The kindergarten teachers who lectured the young girl clearly prepared themselves thoroughly for each lesson.,pl,8.474010467529297,sing
131,0.0324866957962513,herself,sing,2.4528270717535667,ungram,17.0,int,The kindergarten teachers who lectured the young girl clearly prepared herself thoroughly for each lesson.,pl,7.006913185119629,sing
132,0.14914575219154358,herself,pl,2.513134774369223,gram,17.0,unint,The kindergarten teacher who lectured the young girls clearly prepared herself thoroughly for each lesson.,sing,7.827333450317383,sing
133,0.04136599227786064,themselves,pl,2.9976507495310165,ungram,17.0,int,The kindergarten teacher who lectured the young girls clearly prepared themselves thoroughly for each lesson.,sing,9.319900512695312,sing
134,0.10655924677848816,herself,sing,2.57140690764911,gram,17.0,int,The kindergarten teacher who lectured the young girl clearly prepared herself thoroughly for each lesson.,sing,5.317595481872559,sing
135,0.048776865005493164,themselves,sing,2.91857336303702,ungram,17.0,unint,The kindergarten teacher who lectured the young girl clearly prepared themselves thoroughly for each lesson.,sing,12.248831748962402,sing
136,0.1358719766139984,themselves,pl,2.6425443024700956,gram,18.0,int,The respected feminists who advised the powerful congresswomen obviously excused themselves from any classified discussions.,pl,0.4377555847167969,sing
137,0.01725867949426174,herself,pl,2.261417350027428,ungram,18.0,unint,The respected feminists who advised the powerful congresswomen obviously excused herself from any classified discussions.,pl,4.013365745544434,sing
138,0.160574272274971,themselves,sing,2.378418093780405,gram,18.0,unint,The respected feminists who advised the powerful congresswoman obviously excused themselves from any classified discussions.,pl,0.7530844807624817,sing
139,0.02132977358996868,herself,sing,2.4283902329103473,ungram,18.0,int,The respected feminists who advised the powerful congresswoman obviously excused herself from any classified discussions.,pl,2.344130516052246,sing
140,0.05909612402319908,herself,pl,2.4743008844881,gram,18.0,unint,The respected feminist who advised the powerful congresswomen obviously excused herself from any classified discussions.,sing,0.5107395052909851,sing
141,0.044026777148246765,themselves,pl,2.92259559137798,ungram,18.0,int,The respected feminist who advised the powerful congresswomen obviously excused themselves from any classified discussions.,sing,4.377976894378662,sing
142,0.062029771506786346,herself,sing,2.587137877190767,gram,18.0,int,The respected feminist who advised the powerful congresswoman obviously excused herself from any classified discussions.,sing,0.5865662693977356,sing
143,0.05325375124812126,themselves,sing,2.708674910336585,ungram,18.0,unint,The respected feminist who advised the powerful congresswoman obviously excused themselves from any classified discussions.,sing,6.618903160095215,sing
144,,themselves,pl,2.495973965968732,gram,19.0,int,The dental hygienists who treated the elderly ladies evidently taught themselves how to do root canals.,pl,5.575261116027832,sing
145,,herself,pl,1.7664884457735326,ungram,19.0,unint,The dental hygienists who treated the elderly ladies evidently taught herself how to do root canals.,pl,10.129064559936523,sing
146,,themselves,sing,2.4266177025363618,gram,19.0,unint,The dental hygienists who treated the elderly lady evidently taught themselves how to do root canals.,pl,8.848549842834473,sing
147,,herself,sing,1.9913679338941261,ungram,19.0,int,The dental hygienists who treated the elderly lady evidently taught herself how to do root canals.,pl,7.942814826965332,sing
148,,herself,pl,1.9989235557775826,gram,19.0,unint,The dental hygienist who treated the elderly ladies evidently taught herself how to do root canals.,sing,7.284224510192871,sing
149,,themselves,pl,2.357488478669037,ungram,19.0,int,The dental hygienist who treated the elderly ladies evidently taught themselves how to do root canals.,sing,8.209991455078125,sing
150,,herself,sing,2.125503478605193,gram,19.0,int,The dental hygienist who treated the elderly lady evidently taught herself how to do root canals.,sing,6.303129196166992,sing
151,,themselves,sing,2.2820941363653655,ungram,19.0,unint,The dental hygienist who treated the elderly lady evidently taught themselves how to do root canals.,sing,12.208611488342285,sing
152,,themselves,pl,2.4804373870611665,gram,20.0,int,The glamorous supermodels who promoted the fashion designers apparently bruised themselves during the photo shoot.,pl,2.697061061859131,sing
153,,herself,pl,2.114508526791882,ungram,20.0,unint,The glamorous supermodels who promoted the fashion designers apparently bruised herself during the photo shoot.,pl,10.411757469177246,sing
154,,themselves,sing,2.2826799613039017,gram,20.0,unint,The glamorous supermodels who promoted the fashion designer apparently bruised themselves during the photo shoot.,pl,3.0151560306549072,sing
155,,herself,sing,2.3044551682001444,ungram,20.0,int,The glamorous supermodels who promoted the fashion designer apparently bruised herself during the photo shoot.,pl,7.975399971008301,sing
156,,herself,pl,2.2081614562999867,gram,20.0,unint,The glamorous supermodel who promoted the fashion designers apparently bruised herself during the photo shoot.,sing,4.68660831451416,sing
157,,themselves,pl,2.5893050425700177,ungram,20.0,int,The glamorous supermodel who promoted the fashion designers apparently bruised themselves during the photo shoot.,sing,7.932925224304199,sing
158,,herself,sing,2.3268189086947246,gram,20.0,int,The glamorous supermodel who promoted the fashion designer apparently bruised herself during the photo shoot.,sing,4.527860641479492,sing
159,,themselves,sing,2.443084414590862,ungram,20.0,unint,The glamorous supermodel who promoted the fashion designer apparently bruised themselves during the photo shoot.,sing,11.178057670593262,sing
160,,themselves,pl,2.625697329388317,gram,21.0,int,The peppy cheerleaders who socialized with the sorority members clearly injured themselves during last night's practice.,pl,1.2466069459915161,sing
161,,herself,pl,1.8599526125708163,ungram,21.0,unint,The peppy cheerleaders who socialized with the sorority members clearly injured herself during last night's practice.,pl,6.054515361785889,sing
162,,themselves,sing,2.5645884267594385,gram,21.0,unint,The peppy cheerleaders who socialized with the sorority member clearly injured themselves during last night's practice.,pl,1.711951732635498,sing
163,,herself,sing,2.06727245571434,ungram,21.0,int,The peppy cheerleaders who socialized with the sorority member clearly injured herself during last night's practice.,pl,4.696789264678955,sing
164,,herself,pl,2.047358013994855,gram,21.0,unint,The peppy cheerleader who socialized with the sorority members clearly injured herself during last night's practice.,sing,2.903934955596924,sing
165,,themselves,pl,2.570366373450334,ungram,21.0,int,The peppy cheerleader who socialized with the sorority members clearly injured themselves during last night's practice.,sing,6.216810703277588,sing
166,,herself,sing,2.162381896900659,gram,21.0,int,The peppy cheerleader who socialized with the sorority member clearly injured herself during last night's practice.,sing,3.187344789505005,sing
167,,themselves,sing,2.5352661804688816,ungram,21.0,unint,The peppy cheerleader who socialized with the sorority member clearly injured themselves during last night's practice.,sing,7.821905612945557,sing
168,0.31124967336654663,themselves,pl,2.197211143620219,gram,22.0,int,The cleaning ladies who worked for the aging spinsters seeming preoccupied themselves with the dirty dishes.,pl,11.006930351257324,sing
169,0.026648979634046555,herself,pl,2.1501020083602778,ungram,22.0,unint,The cleaning ladies who worked for the aging spinsters seeming preoccupied herself with the dirty dishes.,pl,15.345725059509277,sing
170,0.350845068693161,themselves,sing,1.8946310604146595,gram,22.0,unint,The cleaning ladies who worked for the aging spinster seeming preoccupied themselves with the dirty dishes.,pl,10.064659118652344,sing
171,0.037044864147901535,herself,sing,2.629500643154002,ungram,22.0,int,The cleaning ladies who worked for the aging spinster seeming preoccupied herself with the dirty dishes.,pl,13.836335182189941,sing
172,0.21828684210777283,herself,pl,2.4434783779096323,gram,22.0,unint,The cleaning lady who worked for the aging spinsters seemingly preoccupied herself with the dirty dishes.,sing,1.0714595317840576,sing
173,0.11469461023807526,themselves,pl,2.7265557139043803,ungram,22.0,int,The cleaning lady who worked for the aging spinsters seemingly preoccupied themselves with the dirty dishes.,sing,4.193002700805664,sing
